Vaccine,Version,ISO3,Gavi73,Year,Delivery,IntroductionDate,GaviSupport,Population,FVP,FVPType,Coverage
TCV,TCV Scenarios demand_Unconstrained 16.08,CUB,TRUE,2025,Catch up campaign,2025,,1671614,1504453, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,CUB,TRUE,2026,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,CUB,TRUE,2027,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,CUB,TRUE,2028,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,CUB,TRUE,2029,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,CUB,TRUE,2030,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2016,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2017,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2018,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2019,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2020,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2021,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2022,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2023,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2024,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2025,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2026,Catch up campaign,2026,,280260,252234, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2027,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2028,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2029,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2030,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2016,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2017,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2018,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2019,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2020,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2021,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2022,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2023,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2024,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2025,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2026,Catch up campaign,2026,,2150835,1935752, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2027,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2028,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2029,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2030,Catch up campaign,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2016,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2017,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2018,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2019,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2020,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2021,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2022,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2023,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2024,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2025,Catch up campaign,2025,,43152598,19418669, Direct ,0.45
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2026,Catch up campaign,2025,,43602394,19418669, Direct ,0.45
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2027,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2028,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2029,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2030,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2016,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2017,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2018,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2019,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2020,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2021,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2022,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2023,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2024,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2025,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2026,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2027,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2028,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2029,Catch up campaign,2029,,1118204,1006384, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2030,Catch up campaign,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2016,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2017,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2018,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2019,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2020,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2021,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2022,Catch up campaign,2022,,721688,649519, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2023,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2024,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2025,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2026,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2027,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2028,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2029,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2030,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2016,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2017,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2018,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2019,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2020,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2021,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2022,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2023,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2024,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2025,Catch up campaign,2025,,11471239,10324115, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2026,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2027,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2028,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2029,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2030,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2016,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2017,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2018,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2019,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2020,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2021,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2022,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2023,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2024,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2025,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2026,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2027,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2028,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2029,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2030,Catch up campaign,2030,,6308680,5677812, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2016,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2017,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2018,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2019,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2020,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2021,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2022,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2023,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2024,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2025,Catch up campaign,2025,,816992,735293, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2026,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2027,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2028,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2029,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2030,Catch up campaign,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2016,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2017,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2018,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2019,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2020,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2021,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2022,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2023,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2024,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2025,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2026,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2027,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2028,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2029,Catch up campaign,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2030,Catch up campaign,2030,,199906,179915, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2016,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2017,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2018,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2019,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2020,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2021,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2022,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2023,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2024,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2025,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2026,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2027,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2028,Catch up campaign,2028,,3333270,2999943, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2029,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2030,Catch up campaign,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2016,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2017,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2018,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2019,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2020,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2021,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2022,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2023,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2024,Catch up campaign,2024,,2680522,2412470, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2025,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2026,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2027,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2028,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2029,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2030,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2016,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2017,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2018,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2019,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2020,Catch up campaign,2020,,342564473,75845101, Other ,0.22
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2021,Catch up campaign,2020,,341692406,75845101, Other ,0.22
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2022,Catch up campaign,2020,,340259275,75845101, Other ,0.22
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2023,Catch up campaign,2020,,338568961,75845101, Other ,0.22
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2024,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2025,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2026,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2027,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2028,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2029,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2030,Catch up campaign,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2016,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2017,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2018,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2019,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2020,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2021,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2022,Catch up campaign,2022,,67044193,20113258, Other ,0.3
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2023,Catch up campaign,2022,,66979297,20113258, Other ,0.3
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2024,Catch up campaign,2022,,66826264,20113258, Other ,0.3
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2025,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2026,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2027,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2028,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2029,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2030,Catch up campaign,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2016,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2017,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2018,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2019,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2020,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2021,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2022,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2023,Catch up campaign,2023,,20057905,18052115, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2024,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2025,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2026,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2027,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2028,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2029,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2030,Catch up campaign,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2016,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2017,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2018,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2019,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2020,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2021,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2022,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2023,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2024,Catch up campaign,2024,,41768,37591, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2025,Catch up campaign,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KIR,TRUE,2026,Catch up campaign,2024,,   ,   ,  ,   
